"cups_code","cups_name","cups_description","cups_sex","cups_years_start","cups_years_end","cups_iss","cups_soat","cups_particular","cups_other","cups_file","cups_state","cups_ot_type"
"778201","RESECCION DE EPICONDILO O EPITROCLEA HUMERAL",,,,,"0","0","0","0",,,"0"
"778202","HEMI O DIAFISECTOMIA DE HUMERO",,,,,"0","0","0","0",,,"0"
"778203","RESECCION DE CABEZA HUMERAL",,,,,"0","0","0","0",,,"0"
"778301","RESECCION PARCIAL DE DIAFISIS EN CUBITO (HEMIDIAFISECTOMIA)",,,,,"0","0","0","0",,,"0"
"778302","RESECCION DE EPIFISIS DE CUBITO",,,,,"0","0","0","0",,,"0"
"778303","RESECCION PARCIAL DE DIAFISIS EN RADIO",,,,,"0","0","0","0",,,"0"
"778304","RESECCION DE CUPULA DE RADIO",,,,,"0","0","0","0",,,"0"
"778305","RESECCION DE OLECRANON",,,,,"0","0","0","0",,,"0"
"778306","RESECCION DE CABEZA DE RADIO",,,,,"0","0","0","0",,,"0"
"778401","HEMI O DIAFISECTOMIA METACARPIANOS (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"778402","RESECCION CABEZA DE METACARPIANOS (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"778501","HEMIDIAFISECTOMIA EN FEMUR",,,,,"0","0","0","0",,,"0"
"778600","RESECCION PARCIAL DE ROTULA O HEMIPATELECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"778701","RESECCION PARCIAL DE LA TIBIA (HEMIDIAFISECTOMIA)",,,,,"0","0","0","0",,,"0"
"778702","RESECCION PARCIAL DE PERONE (HEMIDIAFISECTOMIA)",,,,,"0","0","0","0",,,"0"
"778703","HEMIDIAFISECTOMIA EN TIBIA Y PERONE",,,,,"0","0","0","0",,,"0"
"778800","RESECCION PARCIAL DE TARSIANOS O METATARSIANOS (UNO O MAS) SOD",,,,,"0","0","0","0",,,"0"
"778901","HEMIDIAFISECTOMIA FALANGES DE MANO (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"778902","RESECCION CABEZA DE FALANGE DE MANO (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"778911","HEMIDIAFISECTOMIA FALANGES DE PIE (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"778912","RESECCION CABEZA DE FALANGE DE PIE (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"778921","RESECCION PARCIAL DE HUESOS PELVIANOS",,,,,"0","0","0","0",,,"0"
"778922","HEMI-HEMIPELVECTOMIA",,,,,"0","0","0","0",,,"0"
"778923","HEMIPELVECTOMIA",,,,,"0","0","0","0",,,"0"
"778931","RESECCION DE APOFISIS ODONTOIDES POR ABORDAJE TRANSORAL",,,,,"0","0","0","0",,,"0"
"778941","VERTEBRECTOMIA PARCIAL CERVICAL CON ARTRODESIS CON INSTRUMENTACION NCOC",,,,,"0","0","0","0",,,"0"
"778951","RESECCION PARCIAL DE VERTEBRA [VERTEBRECTOMIA PARCIAL] TORACICA, LUMBAR O SACRA SIN ARTRODESIS, SIN INSTRUMENTACION",,,,,"0","0","0","0",,,"0"
"778953","RESECCION PARCIAL DE VERTEBRA [VERTEBRECTOMIA PARCIAL] TORACICA, LUMBAR O SACRA CON ARTRODESIS, CON INSTRUMENTACION",,,,,"0","0","0","0",,,"0"
"779102","RESECCION TOTAL DE CLAVICULA",,,,,"0","0","0","0",,,"0"
"779131","RESECCION TOTAL DE COSTILLA O COSTOCONDRECTOMIA (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"779134","RESECCION DE COSTILLA CERVICAL O SUPERNUMERARIA",,,,,"0","0","0","0",,,"0"
"779201","RESECCION DE HUMERO (PROXIMAL O DISTAL)",,,,,"0","0","0","0",,,"0"
"779202","RESECCION RADICAL DE HUMERO SIN INJERTO",,,,,"0","0","0","0",,,"0"
"779203","RESECCION TOTAL O RADICAL DE HUMERO CON INJERTO",,,,,"0","0","0","0",,,"0"
"779301","RESECCION TOTAL O RADICAL DE CUBITO O RADIO",,,,,"0","0","0","0",,,"0"
"779401","CARPECTOMIA (UNO O MAS HUESOS)",,,,,"0","0","0","0",,,"0"
"779405","METACARPECTOMIA (UNO O MAS HUESOS)",,,,,"0","0","0","0",,,"0"
"779600","RESECCION TOTAL DE ROTULA O PATELECTOMIA SOD",,,,,"0","0","0","0",,,"0"
"779701","RESECCION TOTAL DE LA TIBIA O PERONE",,,,,"0","0","0","0",,,"0"
"779801","RESECCION TOTAL RADICAL DEL TARSO O METATARSO",,,,,"0","0","0","0",,,"0"
"779802","ASTRAGALECTOMIA",,,,,"0","0","0","0",,,"0"
"779901","RESECCION TOTAL DE FALANGES DE MANO (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"779902","RESECCION TOTAL DE FALANGES DE PIE (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"779932","VERTEBRECTOMIA TOTAL CERVICAL CON REEMPLAZO CORPORAL ARTIFICIAL",,,,,"0","0","0","0",,,"0"
"779935","VERTEBRECTOMIA TOTAL TORACICA O LUMBAR CON ARTRODESIS SIN INSTRUMENTACION",,,,,"0","0","0","0",,,"0"
"779936","VERTEBRECTOMIA TOTAL TORACICA O LUMBAR, CON ARTRODESIS CON INSTRUMENTACION",,,,,"0","0","0","0",,,"0"
"779940","RESECCION TOTAL DE SACRO [VERTEBRECTOMIA TOTAL SACRA] CON ARTRODESIS",,,,,"0","0","0","0",,,"0"
"779941","RESECCION TOTAL DE COCCIX [COCCIGECTOMIA]",,,,,"0","0","0","0",,,"0"
"780101","INJERTO OSEO EN CLAVICULA",,,,,"0","0","0","0",,,"0"
"780200","INJERTO OSEO EN HUMERO SOD",,,,,"0","0","0","0",,,"0"
"780202","APLICACION DE ALOINJERTO ESTRUCTURAL EN HUMERO",,,,,"0","0","0","0",,,"0"
"780300","INJERTO OSEO EN CUBITO O RADIO SOD",,,,,"0","0","0","0",,,"0"
"780401","INJERTO OSEO EN HUESOS DEL CARPO (EXCEPTO ESCAFOIDES)",,,,,"0","0","0","0",,,"0"
"780402","INJERTO OSEO EN ESCAFOIDES",,,,,"0","0","0","0",,,"0"
"780403","INJERTO OSEO EN METACARPIANOS (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"780500","INJERTO OSEO EN FEMUR SOD",,,,,"0","0","0","0",,,"0"
"780502","APLICACION DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE FEMUR",,,,,"0","0","0","0",,,"0"
"780700","INJERTO OSEO EN TIBIA O PERONE SOD",,,,,"0","0","0","0",,,"0"
"780702","APLICACION DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE TIBIA",,,,,"0","0","0","0",,,"0"
"780703","APLICACION DE ALOINJERTO ESTRUCTURAL OSTEOCONDRAL EN TIBIA",,,,,"0","0","0","0",,,"0"
"780706","APLICACION DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE PERONE",,,,,"0","0","0","0",,,"0"
"780800","INJERTO OSEO EN HUESOS TARSIANOS O METATARSIANOS SOD",,,,,"0","0","0","0",,,"0"
"780901","INJERTO OSEO EN FALANGES DE LA MANO (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"780902","INJERTO OSEO EN FALANGES DEL PIE (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"780920","INJERTO OSEO EN PELVIS NCOC",,,,,"0","0","0","0",,,"0"
"780921","APLICACION DE ALOINJERTO ESTRUCTURAL EN PELVIS",,,,,"0","0","0","0",,,"0"
"780931","INJERTO OSEO EN COLUMNA VERTEBRAL VIA ANTERIOR",,,,,"0","0","0","0",,,"0"
"780932","INJERTO OSEO EN COLUMNA VERTEBRAL VIA POSTERIOR",,,,,"0","0","0","0",,,"0"
"78100","ESCISION PARCIAL DE TIMO SOD",,,,,"0","0","0","0",,,"0"
"781201","APLICACION DE TUTORES EXTERNOS EN HUMERO",,,,,"0","0","0","0",,,"0"
"781202","COLOCACION DE DISPOSITIVO DE FIJACION EN CODO",,,,,"0","0","0","0",,,"0"
"781301","APLICACION DE TUTOR EXTERNO EN RADIO O CUBITO",,,,,"0","0","0","0",,,"0"
"781302","APLICACION DE TUTORES EXTERNOS EN RADIO Y CUBITO",,,,,"0","0","0","0",,,"0"
"781304","APLICACION DE TUTORES EXTERNOS EN PU?O O MU?ECA",,,,,"0","0","0","0",,,"0"
"781401","APLICACION DE TUTOR EXTERNO EN MANO",,,,,"0","0","0","0",,,"0"
"781501","APLICACION DE TUTOR EXTERNO EN FEMUR NCOC",,,,,"0","0","0","0",,,"0"
"781502","APLICACION DE TUTORES EXTERNOS EN MUSLO",,,,,"0","0","0","0",,,"0"
"781503","COLOCACION QUIRURGICA DE DISPOSITIVO PARA TRACCION ESQUELETICA EN MUSLO (TRANSCONDILEA)",,,,,"0","0","0","0",,,"0"
"781601","APLICACION DE TUTOR EXTERNO RODILLA",,,,,"0","0","0","0",,,"0"
"781701","APLICACION DE TUTORES EXTERNOS EN TIBIA O PERONE",,,,,"0","0","0","0",,,"0"
"781702","APLICACION DE TUTORES EXTERNOS EN TIBIA Y PERONE",,,,,"0","0","0","0",,,"0"
"781703","APLICACION DE TUTOR EXTERNO EN CUELLO DE PIE",,,,,"0","0","0","0",,,"0"
"781704","COLOCACION DE DISPOSITIVO EXTERNO DE FIJACION TRANSTIBIAL",,,,,"0","0","0","0",,,"0"
"781801","APLICACION DE TUTOR EXTERNO PIE",,,,,"0","0","0","0",,,"0"
"781802","COLOCACION DE DISPOSITIVO EXTERNO EN PIE (CALCANEO)",,,,,"0","0","0","0",,,"0"
"781901","APLICACION DE DISPOSITIVO EXTERNO DE FIJACION DE FALANGES DE MANO",,,,,"0","0","0","0",,,"0"
"781902","APLICACION DE DISPOSITIVO EXTERNO DE FIJACION DE FALANGES DE PIE",,,,,"0","0","0","0",,,"0"
"781920","APLICACION DE TUTORES EXTERNOS EN PELVIS, POR VIA ANTERIOR O POSTERIOR",,,,,"0","0","0","0",,,"0"
"78200","ESCISION TOTAL DE TIMO SOD",,,,,"0","0","0","0",,,"0"
"782104","ACORTAMIENTO DE HUMERO MEDIANTE RESECCION/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"782211","EPIFISIODESIS ABIERTA DE CUBITO O RADIO",,,,,"0","0","0","0",,,"0"
"782213","EPIFISIODESIS ABIERTA DE CUBITO Y RADIO",,,,,"0","0","0","0",,,"0"
"782221","EPIFISIODESIS PERCUTANEA DE CUBITO O RADIO",,,,,"0","0","0","0",,,"0"
"782223","EPIFISIODESIS PERCUTANEA DE RADIO Y CUBITO",,,,,"0","0","0","0",,,"0"
"782241","ACORTAMIENTO DE CUBITO O RADIO MEDIANTE RESECCION/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"782243","ACORTAMIENTO DE RADIO Y CUBITO MEDIANTE RESECCION/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"782341","RESECCION/OSTEOTOMIA DE CARPIANOS O METACARPIANOS PARA ACORTAMIENTO",,,,,"0","0","0","0",,,"0"
"782401","EPIFISIODESIS ABIERTA DE FEMUR",,,,,"0","0","0","0",,,"0"
"782402","EPIFISIODESIS PERCUTANEA DE FEMUR",,,,,"0","0","0","0",,,"0"
"782403","GRAPADO EPIFISIARIO DE FEMUR",,,,,"0","0","0","0",,,"0"
"782404","ACORTAMIENTO DE FEMUR MEDIANTE RESECCION/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"782511","EPIFISIODESIS ABIERTA DE TIBIA O PERONE",,,,,"0","0","0","0",,,"0"
"782513","EPIFISIODESIS ABIERTA DE TIBIA Y PERONE",,,,,"0","0","0","0",,,"0"
"782521","EPIFISIODESIS PERCUTANEA DE TIBIA O PERONE",,,,,"0","0","0","0",,,"0"
"782523","EPIFISIODESIS PERCUTANEA DE TIBIA Y PERONE",,,,,"0","0","0","0",,,"0"
"782541","ACORTAMIENTO DE TIBIA O PERONE MEDIANTE RESECCION/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"782543","A CORTAMIENTO DE TIBIA Y PERONE MEDIANTE RESECCION/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"782641","ACORTAMIENTO DE TARSIANOS O METATARSIANOS MEDIANTE RESECCION/OSTEOTOMIA (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"782741","ACORTAMIENTO DE FALANGES DE MANO MEDIANTE RESECCION/ OSTEOTOMIA (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"782781","ACORTAMIENTO DE FALANGES DE PIE MEDIANTE RESECCION/ OSTEO TOMIA (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"783001","TRANSPOSICION OSEA EN HUESOS LARGOS CON COLOCACION DE TUTOR EXTERNO",,,,,"0","0","0","0",,,"0"
"783202","ALARGAMIENTO DE HUMERO POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION U OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783501","ALARGAMIENTO DE FEMUR POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783502","ALARGAMIENTO DE FEMUR POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783503","ALARGAMIENTO DE FEMUR POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783504","ALARGAMIENTO DE FEMUR POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783701","ALARGAMIENTO DE TIBIA POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783702","ALARGAMIENTO DE TIBIA POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783703","ALARGAMIENTO DE PERONE POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783704","ALARGAMIENTO DE PERONE POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783705","ALARGAMIENTO DE TIBIA POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783706","ALARGAMIENTO DE TIBIA POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783707","ALARGAMIENTO DE PERONE POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783708","ALARGAMIENTO DE PERONE POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783801","ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783802","ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783803","ALARGAMIENTO DE METARSIANOS (UNO O MAS) POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783804","ALARGAMIENTO DE METARSIANOS (UNO O MAS) POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783805","ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783806","ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783911","ALARGAMIENTO DE FALANGES DE PIE POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783912","ALARGAMIENTO DE FALANGES DE PIE POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"783914","ALARGAMIENTO DE FALANGES DE PIE POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA",,,,,"0","0","0","0",,,"0"
"785100","FIJACION INTERNA SIN REDUCCION DE FRACTURA EN ESCAPULA, CLAVICULA O TORAX (COSTILLAS Y ESTERNON) SOD",,,,,"0","0","0","0",,,"0"
"785200","FIJACION INTERNA SIN REDUCCION DE FRACTURA DE HUMERO SOD",,,,,"0","0","0","0",,,"0"
"785300","FIJACION INTERNA SIN REDUCCION DE FRACTURA DE RADIO O CUBITO SOD",,,,,"0","0","0","0",,,"0"
"785400","FIJACION INTERNA SIN REDUCCION DE FRACTURA DE CARPIANOS O METACARPIANOS SOD",,,,,"0","0","0","0",,,"0"
"785500","FIJACION INTERNA SIN REDUCCION DE FRACTURA DE FEMUR SOD",,,,,"0","0","0","0",,,"0"
"785600","F IJACION INTERNA SIN REDUCCION DE FRACTURA DE ROTULA SOD",,,,,"0","0","0","0",,,"0"
"785700","FIJACION INTERNA SIN REDUCCION DE FRACTURA DE TIBIA O PERONE SOD",,,,,"0","0","0","0",,,"0"
"785800","FIJACION INTERNA SIN REDUCCION DE FRACTURA DE TARSIANOS O METATARSIANOS SOD",,,,,"0","0","0","0",,,"0"
"786101","EXTRACCION DE DISPOSITIVO IMPLANTADO EN ESCAPULA, CLAVICULA O TORAX [COSTILLAS Y ESTERNON]",,,,,"0","0","0","0",,,"0"
"786102","EXTRACCION DE CUERPO EXTRA?O EN ESCAPULA, CLAVICULA O TORAX [COSTILLAS Y ESTERNON], VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786201","EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUMERO",,,,,"0","0","0","0",,,"0"
"786202","EXTRACCION DE CUERPO EXTRA?O EN HUMERO, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786301","EXTRACCION DE DISPOSITIVO IMPLANTADO EN RADIO O CUBITO",,,,,"0","0","0","0",,,"0"
"786302","EXTRACCION DE CUERPO EXTRA?O EN RADIO O CUBITO, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786401","EXTRACCION DE DISPOSITIVO IMPLANTADO EN CARPIANOS O METACARPIANOS (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"786402","EXTRACCION DE CUERPO EXTRA?O EN CARPIANOS O METACARPIANOS (UNO O MAS), VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786501","EXTRACCION DE DISPOSITIVO IMPLANTADO EN FEMUR",,,,,"0","0","0","0",,,"0"
"786502","EXTRACCION DE CUERPO EXTRA?O EN FEMUR, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786601","EXTRACCION DE DISPOSITIVO IMPLANTADO EN ROTULA",,,,,"0","0","0","0",,,"0"
"786602","EXTRACCION DE CUERPO EXTRA?O EN ROTULA, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786701","EXTRACCION DE DISPOSITIVO IMPLANTADO EN TIBIA O PERONE",,,,,"0","0","0","0",,,"0"
"786702","EXTRACCION DE CUERPO EXTRA?O EN TIBIA O PERONE, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786801","EXTRACCION DE DISPOSITIVO IMPLANTADO EN TARSIANOS O METATARSIANOS (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"786802","EXTRACCION DE CUERPO EXTRA?O EN TARSIANOS O METATARSIANOS (UNO O MAS), VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786901","EXTRACCION DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE MANO",,,,,"0","0","0","0",,,"0"
"786902","EXTRACCION DE CUERPO EXTRA?O EN FALANGES (UNO O MAS) DE MANO, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786910","EXTRACCION DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE PIE",,,,,"0","0","0","0",,,"0"
"786911","EXTRACCION DE CUERPO EXTRA?O EN FALANGES (UNO O MAS) DE PIE, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786920","EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUESOS PELVIANOS",,,,,"0","0","0","0",,,"0"
"786921","EXTRACCION DE CUERPO EXTRA?O EN HUESOS PELVIANOS, VIA ABIERTA",,,,,"0","0","0","0",,,"0"
"786930","EXTRACCION DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL, VIA ANTERIOR",,,,,"0","0","0","0",,,"0"
"786931","EXTRACCION DE CUERPO EXTRA?O EN COLUMNA VERTEBRAL, VIA ANTERIOR",,,,,"0","0","0","0",,,"0"
"786935","EXTRACCION DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL, VIA POSTERIOR",,,,,"0","0","0","0",,,"0"
"786936","EXTRACCION DE CUERPO EXTRA?O EN COLUMNA VERTEBRAL, VIA POSTERIOR",,,,,"0","0","0","0",,,"0"
"787100","OSTEOCLASTIA DE ESCAPULA, CLAVICULA O TORAX [COSTILLAS Y ESTERNON] SOD",,,,,"0","0","0","0",,,"0"
"787200","OSTEOCLASTIA DE HUMERO SOD",,,,,"0","0","0","0",,,"0"
"787300","OSTEOCLASTIA DE RADIO O CUBITO SOD",,,,,"0","0","0","0",,,"0"
"787400","OSTEOCLASTIA DE CARPIANOS O METACARPIANOS SOD",,,,,"0","0","0","0",,,"0"
"787500","OSTEOCLASTIA DE FEMUR SOD",,,,,"0","0","0","0",,,"0"
"787700","OSTEOCLASTIA DE TIBIA O PERONE SOD",,,,,"0","0","0","0",,,"0"
"787800","OSTEOCLASTIA DE TARSIANOS O METATARSIANOS SOD",,,,,"0","0","0","0",,,"0"
"787901","OSTEOCLASTIA DE FALANGES (UNO O MAS) DE MANO",,,,,"0","0","0","0",,,"0"
"787902","OSTEO CLASTIA DE FALANGES (UNO O MAS) DE PIE",,,,,"0","0","0","0",,,"0"
"790100","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE ESCAPULA, CLAVICULA O TORAX (COSTILLAS O ESTERNON) SOD",,,,,"0","0","0","0",,,"0"
"790200","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE HUMERO SOD",,,,,"0","0","0","0",,,"0"
"790300","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE CUBITO O RADIO SOD",,,,,"0","0","0","0",,,"0"
"790301","REDUCCION CERRADA SIN FIJACION DE FRACTURA DE RADIO Y CUBITO [RADIOCUBITAL PROXIMAL O DISTAL DE COLLES O SMITH]",,,,,"0","0","0","0",,,"0"
"790401","REDUCCION CERRADA DE FRACTURA SIN FIJACION DE FRACTURA DE HUESOS DEL CARPO (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"790402","REDUCCION CERRADA DE FRACTURA SIN FIJACION DE FRACTURA DE METACARPIANOS (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"790500","REDUCCION CERRADA DE FRACTURADE FEMUR SIN FIJACION INTERNA SOD",,,,,"0","0","0","0",,,"0"
"790600","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE ROTULA SOD",,,,,"0","0","0","0",,,"0"
"790701","REDUCCION CERRADA SIN FIJACION INTERNA DE FRACTURA DE TIBIA O PERONE",,,,,"0","0","0","0",,,"0"
"790702","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FRACTURA DE TIBIA Y PERONE",,,,,"0","0","0","0",,,"0"
"790800","REDUCCION CERRADA SIN FIJACION INTERNA FRACTURA TARSO O METATARSO SOD",,,,,"0","0","0","0",,,"0"
"790901","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FALANGES DE MANO (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"790902","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FALANGES DE PIE (UNA O MAS)",,,,,"0","0","0","0",,,"0"
"790920","REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FRACTURA DE HUESOS PELVIANOS",,,,,"0","0","0","0",,,"0"
"790930","REDUCCION CERRADA DE FRACTURA CERVICAL E INMOVILIZACION CON HALOYESO O HALOCHAQUETA",,,,,"0","0","0","0",,,"0"
"790931","REDUCCION CERRADA DE FRACTURA DE COLUMNA CERVICAL E INMOVILIZACION CON THOMAS, PHILADELPHIA U OTROS",,,,,"0","0","0","0",,,"0"
"790932","REDUCCION CERRADA DE FRACTURA COLUMNA VERTEBRAL [DORSAL O LUMBAR] E INMOVILIZACION",,,,,"0","0","0","0",,,"0"
"790933","REDUCCION CERRADA O MANIPULACION DE FRACTURA DE SACRO O COCCIX",,,,,"0","0","0","0",,,"0"
"791100","REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE ESCAPULA, CLAVICULA O TORAX (COSTILLAS Y ESTERNON) SOD",,,,,"0","0","0","0",,,"0"
"791201","REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE HUMERO (EPIFISIS O DIAFISIS), PERCUTANEA CON PINES",,,,,"0","0","0","0",,,"0"
"791301","REDUCCION CERRADA DE FRACTURA DE CUBITO O RADIO (COLLES, OTROS) CON FIJACION PERCUTANEA CON PINES",,,,,"0","0","0","0",,,"0"
"791401","FIJACION INTERNA DE FRACTURA E INESTABILIDAD DE MU?ECA POR ARTROSCOPIA",,,,,"0","0","0","0",,,"0"
"791402","REDUCCION CERRADA DE FRACTURA DE METACARPIANOS Y FIJACION PERCUTANEA CON PINES (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"791403","REDUCCION DE FRACTURA DE HUESOS DE CARPO Y FIJACION PERCUTANEA CON PINES (UNO O MAS)",,,,,"0","0","0","0",,,"0"
"791501","REDUCCION CERRADA CON FIJACION INTERNA DE CUELLO DE FEMUR O INTERTROCANTERICA",,,,,"0","0","0","0",,,"0"
"791502","REDUCCION CERRADA DE FRACTURA DE FEMUR SUPRACONDILEA CON FIJACION INTERNA",,,,,"0","0","0","0",,,"0"
"791503","REDUCCION CERRADA DE FRACTURA DE FEMUR SUPRACONDILEA E INTERCONDILEA CON FIJACION INTERNA",,,,,"0","0","0","0",,,"0"
"791600","REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE ROTULA SOD",,,,,"0","0","0","0",,,"0"
"791701","REDUCCION CERRADA DE PILON CON FIJACION INTERNA Y EXTERNA",,,,,"0","0","0","0",,,"0"
"791702","REDUCCION CERRADA DE FRACTURAS OSTEOCONDRALES O DE LA ESPINA TIBIAL CON FIJACION INTERNA, VIA ENDOSCOPICA",,,,,"0","0","0","0",,,"0"
"791703","REDUCCION CERRADA DE FRACTURAS DEL TERCIO PROXIMAL DE LA TIBIA, CON FIJACION INTERNA, VIA ENDOSCOPICA",,,,,"0","0","0","0",,,"0"
"791801","REDUCCION CERRADA CON FIJACION PERCUTANEA FRACTURA ASTRAGALO O CALCANEO",,,,,"0","0","0","0",,,"0"
"791802","REDUCCION CERRADA CON FIJACION PERCUTANEA FRACTURAS HUESOS TARSO (EXCEPTO CALCANEO O ASTRAGALO)",,,,,"0","0","0","0",,,"0"
"791901","REDUCCION CERRADA DE FRACTURA CON FIJACION PERCUTANEA (PINES) DE FALANGES (UNA O MAS) DE PIE O DE MANO",,,,,"0","0","0","0",,,"0"
"791920","REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE HUESOS PELVIANOS",,,,,"0","0","0","0",,,"0"
