"cie_code","cie_name","cie_sex","cie_limi","cie_limf","cie_mortality"
"S308","OTROS TRAUMATISMOS SUPERFICIALES DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S309","TRAUMATISMO SUPERFICIAL DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS, PARTE NO ESPECIFICADA","A","0","0","0"
"S310","HERIDA DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S311","HERIDA DE LA PARED ABDOMINAL","A","0","0","0"
"S312","HERIDA DEL PENE","M","0","0","0"
"S313","HERIDA DEL ESCROTO Y DE LOS TESTICULOS","M","0","0","0"
"S314","HERIDA DE LA VAGINA Y DE LA VULVA","F","0","0","0"
"S315","HERIDA DE OTROS ORGANOS GENITALES EXTERNOS Y DE LOS NO ESPECIFICADOS","A","0","0","0"
"S317","HERIDAS MULTIPLES DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S318","HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN","A","0","0","0"
"S320","FRACTURA DE VERTEBRA LUMBAR","A","0","0","0"
"S321","FRACTURA DEL SACRO","A","0","0","0"
"S322","FRACTURA DEL COCCIX","A","0","0","0"
"S323","FRACTURA DEL HUESO ILIACO","A","0","0","0"
"S324","FRACTURA DEL ACETABULO","A","0","0","0"
"S325","FRACTURA DEL PUBIS","A","0","0","0"
"S327","FRACTURAS MULTIPLES DE LA COLUMNA LUMBAR Y DE LA PELVIS","A","0","0","0"
"S328","FRACTURA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS","A","0","0","0"
"S330","RUPTURA TRAUMATICA DE DISCO INTERVERTEBRAL LUMBAR","A","0","0","0"
"S331","LUXACION DE VERTEBRA LUMBAR","A","0","0","0"
"S332","LUXACION DE ARTICULACION SACROCOCCIGEA Y SACROILIACA","A","0","0","0"
"S333","LUXACION DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS","A","0","0","0"
"S334","RUPTURA TRAUMATICA DE LA SINFISIS DEL PUBIS","A","0","0","0"
"S335","ESGUINCES Y TORCEDURAS DE LA COLUMNA LUMBAR","A","0","0","0"
"S336","ESGUINCES Y TORCEDURAS DE LA ARTICULACION SACROILIACA","A","0","0","0"
"S337","ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS","A","0","0","0"
"S340","CONCUSION Y EDEMA DE LA MEDULA ESPINAL LUMBAR","A","0","0","0"
"S341","OTRO TRAUMATISMO DE LA MEDULA ESPINAL LUMBAR","A","0","0","0"
"S342","TRAUMATISMO DE RAIZ NERVIOSA DE LA COLUMNA LUMBAR Y SACRA","A","0","0","0"
"S343","TRAUMATISMO DE LA COLA DE CABALLO","A","0","0","0"
"S344","TRAUMATISMO DEL PLEXO LUMBOSACRO","A","0","0","0"
"S345","TRAUMATISMO DE NERVIO(S) SIMPATICO(S) LUMBAR(ES), SACRO(S) Y PELVICO(S)","A","0","0","0"
"S346","TRAUMATISMO DE NERVIO(S) PERIFERICO(S) DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S348","TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS Y DE LOS NO ESPECIFICADOS","A","0","0","0"
"S350","TRAUMATISMO DE LA AORTA ABDOMINAL","A","0","0","0"
"S351","TRAUMATISMO DE LA VENA CAVA INFERIOR","A","0","0","0"
"S352","TRAUMATISMO DE LAS ARTERIAS CELIACAS Y MESENTERICAS","A","0","0","0"
"S353","TRAUMATISMO DE VENAS PORTA Y ESPLENICA","A","0","0","0"
"S354","TRAUMATISMO DE VASOS SANGUINEOS RENALES","A","0","0","0"
"S355","TRAUMATISMO DE VASOS SANGUINEOS ILIACOS","A","0","0","0"
"S357","TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S358","TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S359","TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S360","TRAUMATISMO DEL BAZO","A","0","0","0"
"S361","TRAUMATISMO DEL HIGADO Y DE LA VESICULA BILIAR","A","0","0","0"
"S362","TRAUMATISMO DEL PANCREAS","A","0","0","0"
"S363","TRAUMATISMO DEL ESTOMAGO","A","0","0","0"
"S364","TRAUMATISMO DEL INTESTINO DELGADO","A","0","0","0"
"S365","TRAUMATISMO DEL COLON","A","0","0","0"
"S366","TRAUMATISMO DEL RECTO","A","0","0","0"
"S367","TRAUMATISMO DE MULTIPLES ORGANOS INTRAABDOMINALES","A","0","0","0"
"S368","TRAUMATISMO DE OTROS ORGANOS INTRAABDOMINALES","A","0","0","0"
"S369","TRAUMATISMO DE ORGANO INTRAABDOMINAL NO ESPECIFICADO","A","0","0","0"
"S370","TRAUMATISMO DEL RI?ON","A","0","0","0"
"S371","TRAUMATISMO DEL URETER","A","0","0","0"
"S372","TRAUMATISMO DE LA VEJIGA","A","0","0","0"
"S373","TRAUMATISMO DE LA URETRA","A","0","0","0"
"S374","TRAUMATISMO DEL OVARIO","F","0","0","0"
"S375","TRAUMATISMO DE LA TROMPA DE FALOPIO","F","0","0","0"
"S376","TRAUMATISMO DEL UTERO","F","0","0","0"
"S377","TRAUMATISMO DE MULTIPLES ORGANOS PELVICOS","A","0","0","0"
"S378","TRAUMATISMO DE OTROS ORGANOS PELVICOS","A","0","0","0"
"S379","TRAUMATISMO DE ORGANO PELVICO NO ESPECIFICADO","A","0","0","0"
"S380","TRAUMATISMO POR APLASTAMIENTO DE ORGANOS GENITALES EXTERNOS","A","0","0","0"
"S381","TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S382","AMPUTACION TRAUMATICA DE ORGANOS GENITALES EXTERNOS","A","0","0","0"
"S383","AMPUTACION TRAUMATICA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, REGION LUMBOSACRA Y PELVIS","A","0","0","0"
"S390","TRAUMATISMO DEL TENDON Y DE MUSCULOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S396","TRAUMATISMO DE ORGANO(S) INTRAABDOMINAL(ES) CON ORGANO(S) PELVICO(S)","A","0","0","0"
"S397","OTROS TRAUMATISMOS MULTIPLES DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S398","OTROS TRAUMATISMOS ESPECIFICADOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S399","TRAUMATISMO NO ESPECIFICADO DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS","A","0","0","0"
"S400","CONTUSION DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S407","TRAUMATISMOS SUPERFICIALES MULTIPLES DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S408","OTROS TRAUMATISMOS SUPERFICIALES DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S409","TRAUMATISMO SUPERFICIAL NO ESPECIFICADO DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S410","HERIDA DEL HOMBRO","A","0","0","0"
"S411","HERIDA DEL BRAZO","A","0","0","0"
"S417","HERIDAS MULTIPLES DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S418","HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S420","FRACTURA DE LA CLAVICULA","A","0","0","0"
"S421","FRACTURA DEL OMOPLATO","A","0","0","0"
"S422","FRACTURA DE LA EPIFISIS SUPERIOR DEL HUMERO","A","0","0","0"
"S423","FRACTURA DE LA DIAFISIS DEL HUMERO","A","0","0","0"
"S424","FRACTURA DE LA EPIFISIS INFERIOR DEL HUMERO","A","0","0","0"
"S427","FRACTURAS MULTIPLES DE LA CLAVICULA, DEL OMOPLATO Y DEL HUMERO","A","0","0","0"
"S428","FRACTURA DE OTRAS PARTES DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S429","FRACTURA DEL HOMBRO Y DEL BRAZO, PARTE NO ESPECIFICADA","A","0","0","0"
"S430","LUXACION DE LA ARTICULACION DEL HOMBRO","A","0","0","0"
"S431","LUXACION DE LA ARTICULACION ACROMIOCLAVICULAR","A","0","0","0"
"S432","LUXACION DE LA ARTICULACION ESTERNOCLAVICULAR","A","0","0","0"
"S433","LUXACION DE OTRAS PARTES DE LA CINTURA ESCAPULAR Y DE LAS NO ESPECIFICADAS","A","0","0","0"
"S434","ESGUINCES Y TORCEDURAS DE LA ARTICULACION DEL HOMBRO","A","0","0","0"
"S435","ESGUINCES Y TORCEDURAS DE LA ARTICULACION ACROMIOCLAVICULAR","A","0","0","0"
"S436","ESGUINCES Y TORCEDURAS DE LA ARTICULACION ESTERNOCLAVICULAR","A","0","0","0"
"S437","ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CINTURA ESCAPULAR","A","0","0","0"
"S440","TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DEL BRAZO","A","0","0","0"
"S441","TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DEL BRAZO","A","0","0","0"
"S442","TRAUMATISMO DEL NERVIO RADIAL A NIVEL DEL BRAZO","A","0","0","0"
"S443","TRAUMATISMO DEL NERVIO AXILAR","A","0","0","0"
"S444","TRAUMATISMO DEL NERVIO MUSCULOCUTANEO","A","0","0","0"
"S445","TRAUMATISMO DEL NERVIO SENSITIVO CUTANEO A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S447","TRAUMATISMO DEL MULTIPLES NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S448","TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S449","TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S450","TRAUMATISMO DE LA ARTERIA AXILAR","A","0","0","0"
"S451","TRAUMATISMO DE LA ARTERIA BRAQUIAL","A","0","0","0"
"S452","TRAUMATISMO DE LA VENA AXILAR O BRAQUIAL","A","0","0","0"
"S453","TRAUMATISMO DE VENAS SUPERFICIAL A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S457","TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S458","TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S459","TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S460","TRAUMATISMO DE TENDON DEL MANGUITO ROTATORIO DEL HOMBRO","A","0","0","0"
"S461","TRAUMATISMO DE TENDON Y MUSCULO DE LA CABEZA LARGA DEL BICEPS","A","0","0","0"
"S462","TRAUMATISMO DE TENDON Y MUSCULO DE OTRAS PARTES DEL BICEPS","A","0","0","0"
"S463","TRAUMATISMO DE TENDON Y MUSCULO DEL TRICEPS","A","0","0","0"
"S467","TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S468","TRAUMATISMO DE OTROS TENDONES Y MUSCULOS A NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S469","TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADO NIVEL DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S47X","TRAUMATISMO POR APLASTAMIENTO DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S480","AMPUTACION TRAUMATICA EN LA ARTICULACION DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S481","AMPUTACION TRAUMATICA A NIVEL ENTRE EL HOMBRO Y EL CODO","A","0","0","0"
"S489","AMPUTACION TRAUMATICA DEL HOMBRO Y DEL BRAZO, NIVEL NO ESPECIFICADO","A","0","0","0"
"S497","TRAUMATISMOS MULTIPLES DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S498","OTROS TRAUMATISMOS ESPECIFICADOS DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S499","TRAUMATISMOS NO ESPECIFICADOS DEL HOMBRO Y DEL BRAZO","A","0","0","0"
"S500","CONTUSION DEL CODO","A","0","0","0"
"S501","CONTUSION DE OTRAS PARTES DEL ANTEBRAZO Y DE LAS NO ESPECIFICADAS","A","0","0","0"
"S507","TRAUMATISMOS SUPERFICIALES MULTIPLES DEL ANTEBRAZO","A","0","0","0"
"S508","OTROS TRAUMATISMOS SUPERFICIALES DEL ANTEBRAZO","A","0","0","0"
"S509","TRAUMATISMO SUPERFICIAL DEL ANTEBRAZO, NO ESPECIFICADO","A","0","0","0"
"S510","HERIDA DEL CODO","A","0","0","0"
"S517","HERIDAS MULTIPLES DEL ANTEBRAZO","A","0","0","0"
"S518","HERIDAS DE OTRAS PARTES DEL ANTEBRAZO","A","0","0","0"
"S519","HERIDAS DEL ANTEBRAZO, PARTE NO ESPECIFICADA","A","0","0","0"
"S520","FRACTURA DE LA EPIFISIS SUPERIOR DEL CUBITO","A","0","0","0"
"S521","FRACTURA DE LA EPIFISIS SUPERIOR DEL RADIO","A","0","0","0"
"S522","FRACTURA DE LA DIAFISIS DEL CUBITO","A","0","0","0"
"S523","FRACTURA DE LA DIAFISIS DEL RADIO","A","0","0","0"
"S524","FRACTURA DE LA DIAFISIS DEL CUBITO Y DEL RADIO","A","0","0","0"
"S525","FRACTURA DE LA EPIFISIS INFERIOR DEL RADIO","A","0","0","0"
"S526","FRACTURA DE LA EPIFISIS INFERIOR DEL CUBITO Y DEL RADIO","A","0","0","0"
"S527","FRACTURAS MULTIPLES DEL ANTEBRAZO","A","0","0","0"
"S528","FRACTURA DE OTRAS PARTES DEL ANTEBRAZO","A","0","0","0"
"S529","FRACTURA DEL ANTEBRAZO, PARTE NO ESPECIFICADA","A","0","0","0"
"S530","LUXACION DE LA CABEZA DEL RADIO","A","0","0","0"
"S531","LUXACION DEL CODO, NO ESPECIFICADA","A","0","0","0"
"S532","RUPTURA TRAUMATICA DEL LIGAMENTO LATERAL DEL RADIO","A","0","0","0"
"S533","RUPTURA TRAUMATICA DEL LIGAMENTO LATERAL DEL CUBITO","A","0","0","0"
"S534","ESGUINCES Y TORCEDURAS DEL CODO","A","0","0","0"
"S540","TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S541","TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S542","TRAUMATISMO DEL NERVIO RADIAL A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S543","TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S547","TRAUMATISMO DEL MULTIPLES NERVIOS A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S548","TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S549","TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S550","TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S551","TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S552","TRAUMATISMO DE VENA A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S557","TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S558","TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S559","TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S560","TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DEL PULGAR A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S561","TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DE OTRO(S) DEDO(S) A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S562","TRAUMATISMO DEL OTRO TENDON Y MUSCULO FLEXOR A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S563","TRAUMATISMO DE TENDONES Y MUSCULOS ABDUCTORES Y EXTENSORES DEL PULGAR A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S564","TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DE OTRO(S) DEDO(S) A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S565","TRAUMATISMO DE OTRO TENDON Y MUSCULO EXTENSOR A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S567","TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S568","TRAUMATISMO DE OTROS TENDONES Y MUSCULOS Y DE LOS NO ESPECIFICADOS, A NIVEL DEL ANTEBRAZO","A","0","0","0"
"S570","TRAUMATISMO POR APLASTAMIENTO DEL CODO","A","0","0","0"
"S578","TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES DEL ANTEBRAZO","A","0","0","0"
"S579","TRAUMATISMO POR APLASTAMIENTO DEL ANTEBRAZO, PARTE NO ESPECIFICADA","A","0","0","0"
"S580","AMPUTACION TRAUMATICA A NIVEL DEL CODO","A","0","0","0"
"S581","AMPUTACION TRAUMATICA A NIVEL ENTRE EL CODO Y LA MU?ECA","A","0","0","0"
"S589","AMPUTACION TRAUMATICA DEL ANTEBRAZO, NIVEL NO ESPECIFICADO","A","0","0","0"
"S597","TRAUMATISMOS MULTIPLES DEL ANTEBRAZO","A","0","0","0"
"S598","OTROS TRAUMATISMOS ESPECIFICADOS DEL ANTEBRAZO","A","0","0","0"
"S599","TRAUMATISMOS NO ESPECIFICADOS DEL ANTEBRAZO","A","0","0","0"
"S600","CONTUSION DE DEDO(S) DE LA MANO, SIN DA?O DE LA(S) U?A(S)","A","0","0","0"
"S601","CONTUSION DE DEDO(S) DE LA MANO, CON DA?O DE LA(S) U?A(S)","A","0","0","0"
"S602","CONTUSION DE OTRAS PARTES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S607","TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S608","OTROS TRAUMATISMOS SUPERFICIALES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S609","TRAUMATISMO SUPERFICIAL DE LA MU?ECA Y DE LA MANO, NO ESPECIFICADO","A","0","0","0"
"S610","HERIDA DE DEDO(S) DE LA MANO, SIN DA?O DE LA(S) U?A(S)","A","0","0","0"
"S611","HERIDA DE DEDO(S) DE LA MANO, CON DA?O DE LA(S) U?A(S)","A","0","0","0"
"S617","HERIDAS MULTIPLES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S618","HERIDAS DE OTRAS PARTES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S619","HERIDA DE LA MU?ECA Y DE LA MANO, PARTE NO ESPECIFICADA","A","0","0","0"
"S620","FRACTURA DEL HUESO ESCAFOIDES [NAVICULAR] DE LA MANO","A","0","0","0"
"S621","FRACTURA DE OTRO(S) HUESO(S) DEL CARPO","A","0","0","0"
"S622","FRACTURA DEL PRIMER METACARPIANO","A","0","0","0"
"S623","FRACTURA DE OTROS HUESOS METACARPIANOS","A","0","0","0"
"S624","FRACTURAS MULTIPLES DE HUESOS METACARPIANOS","A","0","0","0"
"S625","FRACTURA DEL PULGAR","A","0","0","0"
"S626","FRACTURA DE OTRO DEDO DE LA MANO","A","0","0","0"
"S627","FRACTURAS MULTIPLES DE LOS DEDOS DE LA MANO","A","0","0","0"
"S628","FRACTURA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S630","LUXACION DE LA MU?ECA","A","0","0","0"
"S631","LUXACION DE DEDOS DE LA MANO","A","0","0","0"
"S632","LUXACIONES MULTIPLES DE DEDOS DE LA MANO","A","0","0","0"
"S633","RUPTURA TRAUMATICA DE LIGAMENTOS DE LA MU?ECA Y DEL CARPO","A","0","0","0"
"S634","RUPTURA TRAUMATICA DE LIGAMENTOS DEL DEDO DE LA MANO EN LA(S) ARTICULACION(ES) METACARPOFALANGICA E INTERFALANGICA","A","0","0","0"
"S635","ESGUINCES Y TORCEDURAS DE LA MU?ECA","A","0","0","0"
"S636","ESGUINCES Y TORCEDURAS DE DEDO(S) DE LA MANO","A","0","0","0"
"S637","ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S640","TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S641","TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S642","TRAUMATISMO DEL NERVIO RADIAL A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S643","TRAUMATISMO DEL NERVIO DIGITAL DEL PULGAR","A","0","0","0"
"S644","TRAUMATISMO DEL NERVIO DIGITAL DE OTRO DEDO","A","0","0","0"
"S647","TRAUMATISMO DE MULTIPLES NERVIOS A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S648","TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S649","TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S650","TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S651","TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S652","TRAUMATISMO DEL ARCO PALMAR SUPERFICIAL","A","0","0","0"
"S653","TRAUMATISMO DEL ARCO PALMAR PROFUNDO","A","0","0","0"
"S654","TRAUMATISMO DE VASO(S) SANGUINEO(S) DEL PULGAR","A","0","0","0"
"S655","TRAUMATISMO DE VASO(S) SANGUINEO(S) DE OTRO DEDO","A","0","0","0"
"S657","TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S658","TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S659","TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S660","TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR LARGO DEL PULGAR A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S661","TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DE OTRO DEDO A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S662","TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DEL PULGAR A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S663","TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DE OTRO(S) DEDO(S) A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S664","TRAUMATISMO DEL MUSCULO Y TENDON INTRINSECO DEL PULGAR A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S665","TRAUMATISMO DEL MUSCULO Y TENDON INTRINSECO DE OTRO(S) DEDO(S) A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S666","TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS FLEXORES A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S667","TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS EXTENSORES A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S668","TRAUMATISMO DE OTROS TENDONES Y MUSCULOS A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S669","TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADO, A NIVEL DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S670","TRAUMATISMO POR APLASTAMIENTO DEL PULGAR Y OTRO(S) DEDO(S)","A","0","0","0"
"S678","TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S680","AMPUTACION TRAUMATICA DEL PULGAR (COMPLETA) (PARCIAL)","A","0","0","0"
"S681","AMPUTACION TRAUMATICA DE OTRO DEDO UNICO (COMPLETA) (PARCIAL)","A","0","0","0"
"S682","AMPUTACION TRAUMATICA DE DOS O MAS DEDOS SOLAMENTE (COMPLETA) (PARCIAL)","A","0","0","0"
"S683","AMPUTACION TRAUMATICA COMBINADA (DE PARTE) DE DEDO(S) CON OTRAS PARTES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S684","AMPUTACION TRAUMATICA DE LA MANO A NIVEL DE LA MU?ECA","A","0","0","0"
"S688","AMPUTACION TRAUMATICA DE OTRAS PARTES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S689","AMPUTACION TRAUMATICA DE LA MU?ECA Y DE LA MANO, NIVEL NO ESPECIFICADO","A","0","0","0"
"S697","TRAUMATISMOS MULTIPLES DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S698","OTROS TRAUMATISMOS ESPECIFICADOS DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S699","TRAUMATISMO NO ESPECIFICADO DE LA MU?ECA Y DE LA MANO","A","0","0","0"
"S700","CONTUSION DE LA CADERA","A","0","0","0"
"S701","CONTUSION DEL MUSLO","A","0","0","0"
"S707","TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA CADERA Y DEL MUSLO","A","0","0","0"
"S708","OTROS TRAUMATISMOS SUPERFICIALES DE LA CADERA Y DEL MUSLO","A","0","0","0"
"S709","TRAUMATISMO SUPERFICIAL DE LA CADERA Y DEL MUSLO, NO ESPECIFICADO","A","0","0","0"
"S710","HERIDA DE LA CADERA","A","0","0","0"
"S711","HERIDA DEL MUSLO","A","0","0","0"
"S717","HERIDAS MULTIPLES DE LA CADERA Y DEL MUSLO","A","0","0","0"
"S718","HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CINTURA PELVICA","A","0","0","0"
"S720","FRACTURA DEL CUELLO DEL FEMUR","A","0","0","0"
"S721","FRACTURA PERTROCANTERIANA","A","0","0","0"
"S722","FRACTURA SUBTROCANTERIANA","A","0","0","0"
"S723","FRACTURA DE LA DIAFISIS DEL FEMUR","A","0","0","0"
"S724","FRACTURA DE LA EPIFISIS INFERIOR DEL FEMUR","A","0","0","0"
"S727","FRACTURAS MULTIPLES DEL FEMUR","A","0","0","0"
